bathrooms,bedrooms,num_beds,can_instant_book,is_fully_refundable,is_superhost,is_new_listing,room_type_category,person_capacity,lat,lng,price,url,listing_key,price_in_usd
1.0,1.0,1,True,True,False,True,entire_home,2,21.175320000000006,-86.8597,26,https://www.airbnb.com/rooms/35976040,35976040,19.548872180451127
1.0,1.0,1,True,True,False,False,private_room,2,21.156843,-86.835121,22,https://www.airbnb.com/rooms/25185112,25185112,16.541353383458645
1.0,1.0,1,True,True,False,False,private_room,3,21.14887,-86.84178,28,https://www.airbnb.com/rooms/26851189,26851189,21.052631578947366
1.0,1.0,1,True,True,False,True,entire_home,2,21.16377,-86.82825,26,https://www.airbnb.com/rooms/35516601,35516601,19.548872180451127
1.0,1.0,3,True,True,False,False,private_room,5,21.155252,-86.85063199999998,24,https://www.airbnb.com/rooms/17974243,17974243,18.045112781954888
1.0,1.0,1,True,True,False,False,entire_home,2,21.16591,-86.83468,26,https://www.airbnb.com/rooms/30701886,30701886,19.548872180451127
2.0,2.0,1,False,True,True,False,private_room,2,21.14857,-86.84615,24,https://www.airbnb.com/rooms/24825808,24825808,18.045112781954888
1.0,2.0,2,True,True,False,False,entire_home,4,21.15811,-86.83883,26,https://www.airbnb.com/rooms/34629864,34629864,19.548872180451127
1.5,1.0,2,True,True,False,False,private_room,2,21.14137,-86.85514,21,https://www.airbnb.com/rooms/16381397,16381397,15.789473684210526
1.0,1.0,1,True,True,True,False,private_room,2,21.16157,-86.8216,26,https://www.airbnb.com/rooms/29592005,29592005,19.548872180451127
1.0,1.0,1,True,True,False,False,private_room,2,21.146179,-86.844337,30,https://www.airbnb.com/rooms/27523332,27523332,22.55639097744361
2.0,2.0,3,True,True,True,False,entire_home,7,21.13438,-86.87948,30,https://www.airbnb.com/rooms/4387161,4387161,22.55639097744361
1.0,1.0,1,True,True,False,False,private_room,2,21.10049,-86.8475,28,https://www.airbnb.com/rooms/18390571,18390571,21.052631578947366
1.5,1.0,2,False,True,False,False,private_room,4,21.16321,-86.82264,26,https://www.airbnb.com/rooms/11581060,11581060,19.548872180451127
1.0,1.0,1,True,True,False,True,private_room,2,21.14975,-86.8261,24,https://www.airbnb.com/rooms/35680565,35680565,18.045112781954888
2.5,2.0,2,True,True,False,False,entire_home,4,21.15126,-86.8566,28,https://www.airbnb.com/rooms/29134451,29134451,21.052631578947366
1.0,1.0,2,True,True,True,False,private_room,3,21.14435,-86.84698,21,https://www.airbnb.com/rooms/16692987,16692987,15.789473684210526
1.0,1.0,1,True,True,False,False,private_room,2,21.15892,-86.8348,24,https://www.airbnb.com/rooms/27696725,27696725,18.045112781954888
1.0,1.0,1,True,True,True,False,private_room,3,21.14872,-86.84106,25,https://www.airbnb.com/rooms/34280256,34280256,18.796992481203006
2.5,2.0,2,True,True,False,False,entire_home,5,21.130787,-86.878006,25,https://www.airbnb.com/rooms/33915154,33915154,18.796992481203006
1.0,1.0,1,True,True,False,False,private_room,1,21.19119,-86.80586,24,https://www.airbnb.com/rooms/26643066,26643066,18.045112781954888
1.0,1.0,1,True,True,False,False,private_room,2,21.182121,-86.81349200000002,28,https://www.airbnb.com/rooms/24555771,24555771,21.052631578947366
1.0,1.0,2,True,True,True,False,private_room,4,21.128967000000006,-86.846581,26,https://www.airbnb.com/rooms/21393912,21393912,19.548872180451127
1.0,1.0,1,True,True,True,False,private_room,2,21.234276,-86.731346,29,https://www.airbnb.com/rooms/24603814,24603814,21.804511278195488
1.0,1.0,1,True,True,False,False,entire_home,2,21.160671,-86.823441,30,https://www.airbnb.com/rooms/29433945,29433945,22.55639097744361
1.5,2.0,2,True,True,False,False,entire_home,6,21.194878,-86.81869499999998,26,https://www.airbnb.com/rooms/196043,196043,19.548872180451127
1.0,1.0,1,True,True,True,False,private_room,2,21.15826,-86.8266,21,https://www.airbnb.com/rooms/32411364,32411364,15.789473684210526
1.0,1.0,1,True,True,False,False,private_room,2,21.145670000000006,-86.8271,28,https://www.airbnb.com/rooms/32672102,32672102,21.052631578947366
1.0,1.0,1,False,True,True,False,private_room,2,21.144638,-86.82643900000002,24,https://www.airbnb.com/rooms/24938206,24938206,18.045112781954888
1.5,1.0,1,True,True,True,False,private_room,2,21.143028,-86.829201,32,https://www.airbnb.com/rooms/22566836,22566836,24.06015037593985
1.0,0.0,1,False,True,False,False,private_room,2,21.13922,-86.82989,28,https://www.airbnb.com/rooms/28388649,28388649,21.052631578947366
1.0,2.0,4,True,True,False,False,entire_home,7,21.16271,-86.9243,28,https://www.airbnb.com/rooms/22145527,22145527,21.052631578947366
1.0,1.0,1,True,True,False,False,entire_home,2,21.16275,-86.8277,26,https://www.airbnb.com/rooms/35515425,35515425,19.548872180451127
1.0,1.0,1,True,True,True,False,private_room,2,21.13083,-86.85631,25,https://www.airbnb.com/rooms/25846367,25846367,18.796992481203006
1.0,1.0,1,True,True,False,True,private_room,2,21.15207,-86.83015999999998,24,https://www.airbnb.com/rooms/35902567,35902567,18.045112781954888
1.0,0.0,1,True,True,True,False,entire_home,3,21.14244,-86.86075,21,https://www.airbnb.com/rooms/31218383,31218383,15.789473684210526
1.0,1.0,2,False,True,True,False,private_room,2,21.11947,-86.83962,24,https://www.airbnb.com/rooms/19297263,19297263,18.045112781954888
1.0,1.0,1,True,True,True,False,private_room,2,21.16184,-86.83135,29,https://www.airbnb.com/rooms/21575249,21575249,21.804511278195488
2.0,4.0,6,True,True,False,False,private_room,2,21.18287,-86.81379,21,https://www.airbnb.com/rooms/20450978,20450978,15.789473684210526
1.0,2.0,3,True,True,True,False,entire_home,6,21.186441,-86.823814,26,https://www.airbnb.com/rooms/21935156,21935156,19.548872180451127
1.0,1.0,1,True,True,False,False,private_room,2,21.15938,-86.82796,24,https://www.airbnb.com/rooms/12846687,12846687,18.045112781954888
1.0,1.0,1,True,True,False,False,private_room,2,21.17209,-86.82484000000002,21,https://www.airbnb.com/rooms/20815105,20815105,15.789473684210526
1.5,1.0,1,True,True,False,False,private_room,2,21.176552,-86.81240799999998,24,https://www.airbnb.com/rooms/29339067,29339067,18.045112781954888
1.0,1.0,1,True,True,False,False,entire_home,2,21.15545,-86.86529,21,https://www.airbnb.com/rooms/22846621,22846621,15.789473684210526
1.0,1.0,1,True,True,True,False,private_room,2,21.16424,-86.83664,22,https://www.airbnb.com/rooms/17974993,17974993,16.541353383458645
1.0,1.0,1,True,True,False,False,private_room,2,21.15178,-86.84376999999998,22,https://www.airbnb.com/rooms/21814438,21814438,16.541353383458645
1.0,2.0,3,True,True,True,False,entire_home,6,21.17236,-86.88834,24,https://www.airbnb.com/rooms/19752712,19752712,18.045112781954888
1.0,2.0,2,True,True,False,False,entire_home,2,21.155317,-86.840744,29,https://www.airbnb.com/rooms/29740552,29740552,21.804511278195488
1.5,1.0,1,True,True,False,False,private_room,2,21.147920000000006,-86.8435,24,https://www.airbnb.com/rooms/29260231,29260231,18.045112781954888
2.0,4.0,6,True,True,False,False,entire_home,12,21.18317,-86.81596,24,https://www.airbnb.com/rooms/311920,311920,18.045112781954888
1.0,1.0,1,True,True,True,False,private_room,2,21.15138,-86.85622,26,https://www.airbnb.com/rooms/20494133,20494133,19.548872180451127
1.0,1.0,1,True,True,True,False,private_room,2,21.10838,-86.88226999999998,22,https://www.airbnb.com/rooms/29818639,29818639,16.541353383458645
1.0,1.0,1,True,True,False,False,entire_home,2,21.15089,-86.83981,21,https://www.airbnb.com/rooms/28280738,28280738,15.789473684210526
1.0,1.0,1,True,True,False,False,private_room,2,21.14746,-86.82564,26,https://www.airbnb.com/rooms/21217493,21217493,19.548872180451127
1.5,2.0,2,True,True,False,False,entire_home,4,21.17883,-86.88574,28,https://www.airbnb.com/rooms/26200950,26200950,21.052631578947366
1.0,1.0,1,True,True,True,False,entire_home,2,21.12951,-86.88063000000002,24,https://www.airbnb.com/rooms/25920420,25920420,18.045112781954888
1.0,1.0,1,True,True,True,False,entire_home,3,21.11366,-86.85505,30,https://www.airbnb.com/rooms/35480669,35480669,22.55639097744361
1.0,1.0,1,False,True,True,False,entire_home,2,21.16174,-86.83239,30,https://www.airbnb.com/rooms/13934377,13934377,22.55639097744361
1.0,1.0,2,True,True,True,False,entire_home,4,21.162718,-86.828819,32,https://www.airbnb.com/rooms/19945496,19945496,24.06015037593985
1.0,1.0,1,True,True,True,False,private_room,2,21.159302,-86.83030699999998,22,https://www.airbnb.com/rooms/27288818,27288818,16.541353383458645
1.0,1.0,1,True,True,True,False,private_room,2,21.15869,-86.83063,25,https://www.airbnb.com/rooms/30552678,30552678,18.796992481203006
1.0,1.0,2,True,True,False,False,private_room,3,21.16394,-86.83071,21,https://www.airbnb.com/rooms/26427316,26427316,15.789473684210526
1.0,1.0,1,True,True,True,False,entire_home,4,21.18022,-86.86516999999998,28,https://www.airbnb.com/rooms/23166940,23166940,21.052631578947366
1.0,1.0,1,False,True,True,False,entire_home,3,21.136089,-86.84498599999998,29,https://www.airbnb.com/rooms/22409851,22409851,21.804511278195488
1.0,1.0,2,True,True,False,False,entire_home,4,21.16107,-86.85049000000002,25,https://www.airbnb.com/rooms/32477971,32477971,18.796992481203006
1.0,1.0,1,True,True,True,False,private_room,2,21.15639,-86.85289,21,https://www.airbnb.com/rooms/17154808,17154808,15.789473684210526
1.5,1.0,2,True,True,False,False,private_room,4,21.17845,-86.81371,25,https://www.airbnb.com/rooms/21949149,21949149,18.796992481203006
1.0,1.0,2,True,True,True,False,private_room,2,21.192888,-86.80751,26,https://www.airbnb.com/rooms/23724367,23724367,19.548872180451127
1.5,1.0,1,True,True,True,False,private_room,2,21.139,-86.8535,21,https://www.airbnb.com/rooms/15343759,15343759,15.789473684210526
1.0,1.0,3,True,True,False,False,entire_home,4,21.154396,-86.828644,25,https://www.airbnb.com/rooms/24428604,24428604,18.796992481203006
1.0,1.0,1,False,True,True,False,private_room,2,21.127666,-86.837135,24,https://www.airbnb.com/rooms/23750582,23750582,18.045112781954888
1.0,1.0,1,True,True,False,False,private_room,2,21.15148,-86.84139,24,https://www.airbnb.com/rooms/13937617,13937617,18.045112781954888
1.0,1.0,1,True,True,False,False,entire_home,2,21.15205,-86.82536,24,https://www.airbnb.com/rooms/6938380,6938380,18.045112781954888
1.0,1.0,1,True,True,False,False,private_room,2,21.15431,-86.82763,24,https://www.airbnb.com/rooms/32499240,32499240,18.045112781954888
1.0,1.0,1,True,True,True,False,private_room,2,21.11617,-86.87529,21,https://www.airbnb.com/rooms/23959256,23959256,15.789473684210526
1.0,1.0,1,True,True,True,False,entire_home,3,21.1525,-86.82614000000002,32,https://www.airbnb.com/rooms/34395491,34395491,24.06015037593985
1.0,1.0,1,True,True,False,False,entire_home,2,21.15863,-86.83215,25,https://www.airbnb.com/rooms/24306846,24306846,18.796992481203006
1.0,1.0,1,True,True,False,False,entire_home,2,21.14005,-86.82611999999997,28,https://www.airbnb.com/rooms/14684770,14684770,21.052631578947366
1.0,1.0,1,False,True,True,False,private_room,2,21.16407,-86.82354000000002,29,https://www.airbnb.com/rooms/31045741,31045741,21.804511278195488
1.0,1.0,2,True,True,True,False,entire_home,3,21.15547,-86.83593,25,https://www.airbnb.com/rooms/30226464,30226464,18.796992481203006
1.0,0.0,1,True,True,True,False,private_room,2,21.15992,-86.84557,21,https://www.airbnb.com/rooms/24337817,24337817,15.789473684210526
1.0,1.0,1,True,True,True,False,entire_home,2,21.12803,-86.8802,26,https://www.airbnb.com/rooms/26082960,26082960,19.548872180451127
1.0,1.0,1,True,True,False,False,entire_home,2,21.13366,-86.83845,21,https://www.airbnb.com/rooms/21411848,21411848,15.789473684210526
1.0,1.0,1,True,True,False,False,private_room,2,21.131668,-86.841484,22,https://www.airbnb.com/rooms/30315932,30315932,16.541353383458645
2.0,1.0,2,True,True,False,False,private_room,2,21.12875,-86.76299,24,https://www.airbnb.com/rooms/10650264,10650264,18.045112781954888
1.0,1.0,1,True,True,False,False,entire_home,2,21.184961,-86.81501,21,https://www.airbnb.com/rooms/24761114,24761114,15.789473684210526
1.0,1.0,2,True,True,True,False,private_room,3,21.150869,-86.822906,24,https://www.airbnb.com/rooms/13800564,13800564,18.045112781954888
1.0,2.0,5,True,True,False,False,entire_home,8,21.17695,-86.89848,25,https://www.airbnb.com/rooms/18684880,18684880,18.796992481203006
1.0,2.0,2,True,True,True,False,entire_home,4,21.14231,-86.84461,25,https://www.airbnb.com/rooms/16881092,16881092,18.796992481203006
1.0,1.0,2,True,True,False,False,private_room,3,21.15723,-86.83896,21,https://www.airbnb.com/rooms/33617703,33617703,15.789473684210526
1.0,1.0,1,True,True,False,False,private_room,2,21.182215,-86.813339,28,https://www.airbnb.com/rooms/24555947,24555947,21.052631578947366
1.0,1.0,2,False,True,True,False,entire_home,4,21.15725,-86.83043,29,https://www.airbnb.com/rooms/30887774,30887774,21.804511278195488
1.0,1.0,1,True,True,True,False,private_room,2,21.15457,-86.8246,29,https://www.airbnb.com/rooms/30008840,30008840,21.804511278195488
1.5,1.0,1,False,True,False,False,private_room,2,21.142254,-86.83268000000002,22,https://www.airbnb.com/rooms/24036805,24036805,16.541353383458645
1.0,0.0,1,True,True,False,False,private_room,2,21.15964,-86.8266,22,https://www.airbnb.com/rooms/27027137,27027137,16.541353383458645
1.0,1.0,2,True,True,True,False,private_room,2,21.150414,-86.84156,26,https://www.airbnb.com/rooms/5134642,5134642,19.548872180451127
1.0,0.0,1,True,True,True,False,entire_home,2,21.16196,-86.83171999999998,24,https://www.airbnb.com/rooms/32299493,32299493,18.045112781954888
1.0,1.0,1,True,True,True,False,entire_home,2,21.13543,-86.84499,29,https://www.airbnb.com/rooms/22421210,22421210,21.804511278195488
1.0,1.0,1,True,True,True,False,private_room,2,21.154005,-86.824158,22,https://www.airbnb.com/rooms/29509364,29509364,16.541353383458645
1.0,1.0,1,True,True,True,False,entire_home,2,21.149218,-86.84494000000002,24,https://www.airbnb.com/rooms/21457212,21457212,18.045112781954888
1.0,1.0,1,True,True,True,False,private_room,2,21.15824,-86.83991,25,https://www.airbnb.com/rooms/8831778,8831778,18.796992481203006
1.0,1.0,1,True,True,True,False,entire_home,2,21.16342,-86.83332,22,https://www.airbnb.com/rooms/32243622,32243622,16.541353383458645
1.0,1.0,1,True,True,True,False,entire_home,2,21.16518,-86.83192,25,https://www.airbnb.com/rooms/32086399,32086399,18.796992481203006
1.0,1.0,1,True,True,False,False,entire_home,2,21.182215,-86.8134,30,https://www.airbnb.com/rooms/24555492,24555492,22.55639097744361
2.0,1.0,1,True,True,True,False,private_room,2,21.13726,-86.83693000000002,24,https://www.airbnb.com/rooms/9326209,9326209,18.045112781954888
1.0,1.0,0,True,True,False,False,entire_home,2,21.15868,-86.83918,26,https://www.airbnb.com/rooms/21859853,21859853,19.548872180451127
1.0,2.0,1,True,True,True,False,entire_home,5,21.18251,-86.81421,28,https://www.airbnb.com/rooms/23275409,23275409,21.052631578947366
1.0,1.0,1,True,True,True,False,entire_home,2,21.165768,-86.828506,22,https://www.airbnb.com/rooms/82460,82460,16.541353383458645
1.0,1.0,1,True,True,True,False,private_room,2,21.16086,-86.84176,26,https://www.airbnb.com/rooms/16660816,16660816,19.548872180451127
1.0,1.0,1,True,True,False,False,entire_home,2,21.1585,-86.82694000000002,24,https://www.airbnb.com/rooms/23295246,23295246,18.045112781954888
1.0,1.0,3,True,True,True,False,entire_home,4,21.165768,-86.828506,29,https://www.airbnb.com/rooms/85056,85056,21.804511278195488
1.0,1.0,1,True,True,True,False,private_room,2,21.15086,-86.82684,37,https://www.airbnb.com/rooms/1897970,1897970,27.819548872180448
1.0,1.0,1,False,True,True,False,entire_home,2,21.15834,-86.82975,40,https://www.airbnb.com/rooms/21539696,21539696,30.075187969924812
1.0,1.0,2,True,True,False,False,private_room,3,21.078442000000006,-86.84614599999998,41,https://www.airbnb.com/rooms/6467158,6467158,30.82706766917293
3.5,1.0,1,True,True,True,False,private_room,2,21.13928,-86.831017,33,https://www.airbnb.com/rooms/26750894,26750894,24.81203007518797
1.0,1.0,1,True,True,False,False,private_room,2,21.15371,-86.82687,36,https://www.airbnb.com/rooms/33114955,33114955,27.06766917293233
1.0,1.0,1,True,True,False,False,private_room,2,21.078442000000006,-86.84614599999998,33,https://www.airbnb.com/rooms/5371125,5371125,24.81203007518797
1.0,1.0,1,False,True,True,False,entire_home,3,21.15965,-86.83085,38,https://www.airbnb.com/rooms/17957314,17957314,28.57142857142857
1.0,2.0,3,True,True,False,False,entire_home,4,21.162649,-86.829063,33,https://www.airbnb.com/rooms/11607245,11607245,24.81203007518797
1.0,1.0,2,True,True,True,False,entire_home,3,21.16561,-86.82396999999997,41,https://www.airbnb.com/rooms/20071413,20071413,30.82706766917293
1.0,1.0,1,True,True,False,False,entire_home,2,21.15246,-86.82151999999998,37,https://www.airbnb.com/rooms/14898654,14898654,27.819548872180448
1.0,1.0,1,True,True,True,False,entire_home,2,21.13712,-86.74963000000002,40,https://www.airbnb.com/rooms/17109969,17109969,30.075187969924812
1.0,1.0,1,True,True,False,False,private_room,2,21.13877,-86.751,34,https://www.airbnb.com/rooms/13579256,13579256,25.563909774436087
1.0,1.0,2,True,True,True,False,private_room,4,21.1379,-86.76894,33,https://www.airbnb.com/rooms/15347035,15347035,24.81203007518797
1.0,1.0,2,False,True,True,False,entire_home,3,21.15752,-86.83100999999998,33,https://www.airbnb.com/rooms/17956572,17956572,24.81203007518797
1.0,1.0,1,True,True,True,False,entire_home,2,21.14396,-86.79201,38,https://www.airbnb.com/rooms/26236425,26236425,28.57142857142857
1.0,1.0,1,True,True,True,False,entire_home,2,21.07769,-86.84942,34,https://www.airbnb.com/rooms/32113128,32113128,25.563909774436087
1.0,1.0,2,False,True,True,False,entire_home,3,21.14881,-86.82883000000002,34,https://www.airbnb.com/rooms/22232378,22232378,25.563909774436087
3.5,1.0,1,True,True,True,False,private_room,2,21.14048,-86.83086,33,https://www.airbnb.com/rooms/27031754,27031754,24.81203007518797
1.0,1.0,1,True,True,False,False,entire_home,2,21.07248,-86.84649,34,https://www.airbnb.com/rooms/24078882,24078882,25.563909774436087
2.0,2.0,3,True,True,False,False,entire_home,4,21.162722,-86.82916999999998,33,https://www.airbnb.com/rooms/11621077,11621077,24.81203007518797
1.0,1.0,1,True,True,False,False,private_room,2,21.13704,-86.75109,33,https://www.airbnb.com/rooms/20522853,20522853,24.81203007518797
1.0,2.0,2,True,True,False,False,entire_home,4,21.14038,-86.83981,33,https://www.airbnb.com/rooms/23258605,23258605,24.81203007518797
1.0,1.0,2,False,True,True,False,entire_home,2,21.16337,-86.82604,34,https://www.airbnb.com/rooms/19081835,19081835,25.563909774436087
1.0,1.0,1,True,True,True,False,entire_home,2,21.15284,-86.82121,38,https://www.airbnb.com/rooms/17205473,17205473,28.57142857142857
